Date_Dimension_Key,Customer_Dimension_Key,Product_Dimension_Key,SalesTerritory_Dimension_Key,SalesPerson_Dimension_Key,OrderQty,Sales (USD)
1185,2014,270,7,17,1,38.66
1185,1288,108,10,16,1,15.41
1185,2292,108,10,16,1,15.41
1185,9544,414,1,14,1,623.51
1185,12001,489,6,9,1,396.7
1185,4617,469,1,14,1,927.63
1185,6583,32,4,8,1,2563.59
1185,6535,504,4,8,1,2590.08
1185,5788,301,4,8,1,2659.68
1185,5806,498,1,14,1,2668.54
1185,4929,503,9,13,1,1470.7
1185,15729,270,9,13,1,702.08
1185,18996,504,9,13,1,336.6
1185,13976,269,9,13,1,349.36
1185,11594,268,9,13,1,1505.86
1185,11270,494,9,13,1,1505.8
1185,11577,270,9,13,1,1505.86
1185,5292,498,9,13,1,1452.77
1185,15698,96,4,8,1,1352.34
1185,13569,108,6,9,1,855.86
1185,11289,268,4,8,1,1276.81
1185,10983,59,4,8,1,1248.08
1185,11177,493,4,8,1,1268.29
1185,8258,69,4,8,1,1879.59
1185,13902,58,10,16,1,1920.49
1185,18208,268,7,17,1,1286.74
1185,2452,502,7,17,1,666.86
1186,19244,165,8,15,1,1336.72
1186,19499,503,6,9,3,3629.19
1186,19760,244,6,9,1,19.1
1186,19322,468,6,9,1,3031.63
1186,19610,413,10,16,1,679.22
1186,19657,468,3,4,3,36285.28
1186,19590,479,5,6,7,26258.82
1186,19415,90,10,16,2,1556.58
1186,19241,504,6,9,2,4401.18
1186,19630,422,6,9,1,18668.6
1186,19269,472,6,9,5,616.31
1186,19795,504,6,9,10,20499.54
1186,19379,504,6,9,2,2039.12
1186,19329,504,6,9,6,12963.22
1186,19663,184,2,2,1,403.12
1186,19299,102,5,6,1,2431.43
1186,19686,503,7,17,4,6125.93
1186,19221,503,5,6,3,6750.57
1186,19609,504,1,14,8,37338.21
1186,19651,21,1,14,1,613.29
1186,19699,469,1,14,11,55992.1
1186,19567,504,4,8,7,7851.35
1186,19240,470,9,13,1,11790.53
1186,19300,504,4,8,1,4261.05
1186,19819,504,4,8,5,68826.13
1186,19637,504,1,14,1,29134.99
1186,19226,460,3,4,1,37077.86
1186,19481,504,7,17,4,13855.98
1186,19386,480,3,4,10,4510.54
1186,19796,480,4,8,8,37745.08
1186,19757,468,3,4,2,27146
1186,19242,503,5,6,2,4234.34
1186,19273,467,1,14,4,1737.58
1186,19644,503,1,14,3,29451.66
1186,19809,504,1,14,6,77853.72
1186,19726,469,1,14,6,327.4
1186,19725,503,3,4,1,822.85
1186,19778,249,3,4,3,1050.75
1186,19805,504,7,17,10,68864.12
1186,19479,187,7,17,1,403.12
1186,19332,21,7,17,2,1004.96
1186,19601,480,7,17,8,36743.49
1186,19728,480,7,17,2,13228.16
1186,19679,468,7,17,2,4838.57
1186,19685,503,6,9,4,456.61
1186,19266,460,7,17,3,66370.93
1186,19197,215,8,15,2,2191.19
1186,19775,460,7,17,1,29637.98
1186,19571,503,7,17,3,2361.37
1186,19414,504,7,17,8,93966.66
1186,19793,249,2,2,1,81.51
1186,19359,154,9,13,2,271.37
1186,19762,504,2,2,2,650.49
1186,19621,480,4,8,6,76799.66
1186,19698,504,2,2,12,34948
1186,19500,504,5,6,3,15292.39
1186,19427,504,8,15,14,38503.18
1186,19288,503,8,15,5,6985.26
1186,19723,469,6,9,6,1217.68
1186,19803,469,7,17,4,37870.63
1186,19491,502,6,9,2,13505.64
1186,19761,460,9,13,1,20226.69
1186,19426,479,2,2,4,39488.51
1186,19263,460,5,6,1,56792.42
1186,19328,468,5,6,1,3761.06
1186,19459,503,4,8,8,900.72
1186,19697,504,8,15,9,91382.7
1186,19482,473,6,9,4,1471.89
1186,19606,504,10,16,4,74788.89
1186,19788,88,8,15,1,969.52
1186,19537,22,1,14,1,519.87
1186,19393,5,5,6,1,82.33
1186,19303,470,6,9,3,12869.05
1186,19320,504,10,16,3,55812.83
1186,19711,480,2,2,12,12397.13
1186,19285,13,3,4,1,364.82
1186,19488,504,7,17,13,47023
1186,19519,504,5,6,4,34885.08
1186,19418,504,4,8,7,36073.44
1186,19716,504,2,2,5,13447.44
1186,19295,244,3,4,1,1753.98
1186,19817,62,6,9,1,478.93
1186,19654,68,10,16,3,5350.04
1186,19520,469,1,14,6,105415.7
1186,19787,407,5,6,1,1087.95
1186,19756,407,2,2,2,2049.77
1186,19713,503,5,6,3,11143.46
1186,19345,504,1,14,16,64195.7
1186,19530,469,2,2,19,3873.64
1186,19688,469,7,17,6,361.65
1186,19597,504,6,9,6,17012.95
1186,19613,504,6,9,3,18195.73
1186,19219,251,3,4,1,6865.56
1186,19211,470,2,2,1,3140.38
1186,19368,503,6,9,4,14506.12
1186,19468,28,6,9,1,980.95
1186,19693,467,1,14,3,2210.68
1186,19647,469,5,6,3,3741.63
1186,19466,44,4,8,1,364.82
1186,19502,410,1,14,3,5828.26
1186,19518,503,1,14,4,850.63
1186,19377,470,2,2,2,1084.69
1186,19205,244,6,9,1,753.86
1186,19258,503,9,13,1,3131.82
1186,19550,169,3,4,3,685.6
1186,19335,504,2,2,4,5973.65
1186,19691,457,7,17,1,34.48
1186,19271,479,3,4,2,2713.2
1186,19764,188,5,6,1,403.12
1186,19559,108,10,16,4,37.29
1186,19687,468,10,16,4,2696.43
1186,19454,408,2,2,3,2370.97
1186,19290,453,1,14,2,1554.92
1186,19494,469,4,8,7,40252.2
1186,19548,249,5,6,1,2047.86
1186,19626,504,3,4,5,69323.69
1186,19228,503,8,15,5,15039.48
1186,19603,469,4,8,13,6928.82
1186,19681,504,7,17,2,7986.45
1186,19433,249,2,2,3,6822.29
1186,19319,504,1,14,3,119641.2
1186,19765,422,4,8,1,32838.16
1186,19582,504,5,6,1,4347.19
1186,19311,504,8,15,14,52916.2
1186,19763,88,4,8,3,1504.6
1186,19665,479,5,6,5,23337.03
1186,19724,503,4,8,5,4172.24
1186,19797,480,4,8,2,39568.46
1186,19218,201,9,13,1,124.26
1186,19208,251,4,8,1,3284.99
1186,19670,469,5,6,5,37874.22
1186,19342,59,5,6,1,757
1186,19612,504,6,9,4,35366.37
1186,19429,251,1,14,1,57694.87
1186,19407,504,6,9,5,18094.46
1186,19704,187,2,2,1,403.12
1186,19421,457,1,14,3,2160.87
1186,19814,480,1,14,8,36537.89
1186,19649,504,2,2,12,19947.76
1186,19262,503,4,8,3,31222.43
1186,19225,504,4,8,3,38762.01
1186,19455,407,1,14,1,1680.47
1186,19638,92,1,14,1,501.53
1186,19625,460,7,17,5,126514.99
1186,19224,504,4,8,5,60965.95
1186,19598,469,5,6,14,56578.02
1186,19321,480,2,2,3,366.3
1186,19642,460,7,17,1,122916.46
1186,19434,469,4,8,2,45386.54
1186,19565,215,6,9,1,1065.05
1186,19246,504,6,9,3,3469.47
1186,19486,457,4,8,1,8523.62
1186,19310,504,6,9,12,31480.95
1186,19532,469,6,9,6,4151.17
1186,19400,479,6,9,3,18563.01
1186,19553,188,10,16,1,625.57
1186,19245,479,2,2,2,40051.32
1186,19318,504,4,8,2,71861.7
1186,19749,480,4,8,1,9042.13
1186,19292,408,3,4,1,42.08
1186,19487,457,6,9,2,45.14
1186,19737,106,4,8,3,7263.46
1186,19408,504,9,13,2,25781.9
1186,19692,58,10,16,1,1174.74
1186,19223,504,1,14,4,5700.19
1186,19367,503,9,13,7,460.61
1186,19732,480,10,16,3,12458.98
1186,19680,322,10,16,4,207.36
1186,19547,480,8,15,2,1106.01
1186,19570,504,10,16,1,4326.13
1186,19317,460,10,16,3,134213.19
1186,19213,128,3,4,1,259.03
1186,19620,468,6,9,2,22135.64
1186,19615,504,3,4,7,92654.6
1186,19390,17,3,4,1,280.28
1186,19707,131,10,16,1,53489.25
1186,19717,504,9,13,1,10095.48
1186,19516,128,5,6,1,4027.19
1186,2410,7,4,8,1,9.93
1186,3802,489,9,13,1,16.58
1186,2059,498,9,13,1,54.36
1186,5732,498,9,13,1,22.65
1186,8152,499,9,13,1,15.48
1186,13121,504,9,13,1,24.29
1186,747,324,9,13,1,30.38
1186,8445,414,9,13,1,6.22
1186,7960,108,9,13,1,5.46
1186,12152,490,8,15,1,883.43
1186,4502,498,8,15,1,897.72
1186,2552,504,8,15,1,2580.14
1186,2522,32,7,17,1,2574.63
1186,2521,504,7,17,1,2618.81
1186,10251,414,8,15,1,2566.12
1186,5367,268,7,17,1,687.27
1186,16529,325,7,17,1,1934.83
1186,751,499,4,8,1,6.94
1186,18863,499,4,8,1,43.07
1186,18741,500,1,14,1,5.51
1186,18278,500,1,14,1,44.18
1186,878,500,6,9,1,27.95
1186,2686,500,6,9,1,48.22
1186,913,492,6,9,1,16.62
1186,3622,500,6,9,1,48.22
1186,15765,498,1,14,1,33.13
1186,15126,499,1,14,1,79.1
1186,14651,494,1,14,1,36.02
1186,15745,498,1,14,1,211.35
1186,1414,490,6,9,1,20.97
1186,12475,498,1,14,1,238.64
1186,2661,504,6,9,1,48.92
1186,11101,6,4,8,1,11.04
1186,1842,504,6,9,1,16.76
1186,11156,6,4,8,1,11.04
1186,7778,504,4,8,1,75.06
1186,7229,504,1,14,1,14.3
1186,11152,498,6,9,1,41.93
1186,4327,498,1,14,1,8.04
1186,3590,133,1,14,1,24.29
1186,6121,489,8,15,1,30.14
1186,13297,504,7,17,1,75.11
1186,12253,503,8,15,1,74.58
1186,11379,492,7,17,1,23.75
1186,2247,499,10,16,1,119.11
1186,3241,500,10,16,1,118.27
1186,18134,495,8,15,1,32.03
1186,3844,500,8,15,1,32.58
1186,921,491,1,14,1,41.21
1186,2974,270,1,14,1,90.01
1186,10346,504,4,8,1,2715.35
1186,7257,503,4,8,1,2677.95
1186,7141,133,1,14,1,2587.88
1186,3104,301,4,8,1,2596.73
1186,7117,414,4,8,1,2538.49
1186,7118,473,4,8,1,2619.91
1186,6705,325,4,8,1,2670.18
1186,6859,498,4,8,1,2580.15
1186,943,269,7,17,1,2683
1186,16135,59,9,13,1,680.86
1186,8036,59,9,13,1,680.86
1186,11701,269,9,13,1,1505.95
1186,14165,268,9,13,1,1054.86
1186,11706,269,9,13,1,1054.86
1186,5349,504,9,13,1,1042.09
1186,17196,504,9,13,1,710.61
1186,15409,504,9,13,1,342.08
1186,6997,269,9,13,1,494.91
1186,4967,467,9,13,1,515.57
1186,6512,85,6,9,1,518.98
1186,15717,96,4,8,1,1342.41
1186,17243,270,4,8,1,2673.06
1186,14644,270,4,8,1,2673.06
1186,17343,105,4,8,1,2634.4
1186,17774,44,6,9,1,383.79
1186,8266,504,4,8,1,1895.04
1186,2032,504,8,15,1,1253.59
1186,10718,268,8,15,1,1276.81
1186,15248,323,10,16,1,2022.52
1186,10744,270,8,15,1,1276.81
1186,18402,324,8,15,1,1293.38
1186,18101,504,10,16,1,949.93
1186,13693,45,7,17,1,606.62
1186,2007,108,10,16,1,941.38
1186,13725,504,7,17,1,650.8
1186,15151,504,8,15,1,672.9
1186,8986,269,8,15,1,1918.26
1186,748,270,9,13,1,487.23
1186,1059,86,9,13,1,451.08
1186,2825,268,9,13,1,1469.93
1186,2835,270,9,13,1,1469.93
1186,8959,504,8,15,1,1922.1
1186,3327,470,9,13,1,1502.73
1187,1676,504,4,8,1,42.51
1187,989,114,6,9,1,5.56
1187,2826,489,9,13,1,15.19
1187,18423,504,9,13,1,24.3
1187,17673,500,9,13,1,35.85
1187,7967,269,9,13,1,21.27
1187,6194,499,9,13,1,23.7
1187,2827,499,9,13,1,3.82
1187,6397,499,9,13,1,23.64
1187,6367,499,9,13,1,23.64
1187,4505,114,8,15,1,859.07
1187,917,414,6,9,1,1.6
1187,887,498,6,9,1,45.44
1187,17735,499,4,8,1,28.16
1187,14685,499,4,8,1,42.96
1187,1032,499,6,9,1,42.71
1187,12706,498,4,8,1,62.94
1187,13252,498,4,8,1,123.7
1187,1570,499,6,9,1,50.06
1187,7193,498,6,9,1,48.93
1187,11122,504,4,8,1,86.72
1187,12708,504,4,8,1,43.61
1187,10083,467,1,14,1,77.34
1187,9994,468,4,8,1,132.58
1187,4864,468,6,9,1,48.95
1187,10445,469,1,14,1,87.27
1187,12712,498,6,9,1,45.09
1187,5822,498,4,8,1,8.04
1187,5018,498,4,8,1,8.04
1187,4317,504,4,8,1,32
1187,7411,498,10,16,1,51.38
1187,4091,498,4,8,1,8.04
1187,4201,498,4,8,1,16.83
1187,4297,498,4,8,1,44.18
1187,11163,419,6,9,1,99.29
1187,8585,270,6,9,1,39.84
1187,11556,493,10,16,1,42.83
1187,6123,499,7,17,1,34.55
1187,13743,499,8,15,1,103.84
1187,2448,500,10,16,1,62.16
1187,12081,499,7,17,1,30.69
1187,1323,498,1,14,1,133.65
1187,5843,504,4,8,1,651.91
1187,9699,419,6,9,1,1706.34
1187,7306,498,1,14,1,2618.82
1187,6663,504,4,8,1,2562.45
1187,4991,133,4,8,1,874.57
1187,3412,239,6,9,1,1637.44
1187,16141,269,9,13,1,702.43
1187,7028,419,9,13,1,540.73
1187,5487,301,9,13,1,1448.61
1187,5421,502,9,13,1,1447.11
1187,13441,499,4,8,1,633.63
1187,13576,45,1,14,1,596.69
1187,11401,504,4,8,1,1280.65
1187,11402,471,4,8,1,1297.8
1187,8503,503,4,8,1,1988.43
1187,4056,472,4,8,1,1939.25
1187,18255,493,7,17,1,1265.76
1187,18403,269,8,15,1,1276.81
1187,15149,269,10,16,1,1995.56
1187,10672,324,8,15,1,1303.31
1187,2830,473,9,13,1,1482.12
1188,7917,419,9,13,1,85.93
1188,6045,133,9,13,1,13.3
1188,18803,504,9,13,1,4.41
1188,11085,468,9,13,1,42.36
1188,15884,499,9,13,1,3.8
1188,2059,499,9,13,1,2.41
1188,18821,504,9,13,1,42.35
1188,4726,108,9,13,1,5.44
1188,7917,108,9,13,1,5.44
1188,10420,494,10,16,1,4255.99
1188,7679,504,10,16,1,1335.24
1188,9143,504,7,17,1,866.84
1188,12221,490,8,15,1,1018.56
1188,4630,270,10,16,1,4045.81
1188,8328,270,8,15,1,2602.25
1188,5899,269,8,15,1,635.35
1188,10721,498,7,17,1,696.11
1188,1334,270,6,9,1,24.45
1188,1002,500,6,9,1,62.17
1188,16947,500,4,8,1,37.55
1188,14907,498,4,8,1,35.66
1188,17750,492,4,8,1,93.34
1188,14673,494,4,8,1,168.62
1188,11421,504,1,14,1,110.46
1188,11930,498,1,14,1,41.18
1188,8934,490,6,9,1,27.24
1188,10847,504,4,8,1,77.32
1188,10027,469,4,8,1,87.27
1188,8047,502,6,9,1,59.73
1188,3115,270,1,14,1,62.95
1188,7851,491,10,16,1,59.57
1188,11222,498,10,16,1,54.93
1188,18269,469,7,17,1,77.34
1188,9073,490,8,15,1,35.67
1188,12363,500,7,17,1,76.21
1188,3530,500,8,15,1,183.74
1188,4335,498,6,9,1,102.69
1188,7039,133,6,9,1,15.36
1188,2026,322,8,15,1,65.17
1188,7770,419,4,8,1,2696.19
1188,5011,467,4,8,1,927.63
1188,5014,467,4,8,1,937.56
1188,5035,469,4,8,1,937.56
1188,5010,467,4,8,1,927.63
1188,8059,504,1,14,1,2552.52
1188,3055,504,1,14,1,2614.36
1188,7101,324,4,8,1,2615.49
1188,3253,96,10,16,1,2083.09
1188,9141,479,8,15,1,1407.58
1188,19073,270,8,15,1,858.96
1188,7483,108,8,15,1,2644.33
1188,6916,480,10,16,1,4073.22
1188,6927,504,10,16,1,4226.35
1188,15867,473,9,13,1,710.85
1188,11895,73,9,13,1,1478.83
1188,14073,493,9,13,1,1059.47
1188,16146,493,9,13,1,699.5
1188,16144,504,9,13,1,688.02
1188,15623,504,9,13,1,335.29
1188,17685,45,9,13,1,326.83
1188,14698,500,4,8,1,2671.95
1188,17621,471,1,14,1,2694.06
1188,13209,268,4,8,1,635.35
1188,13408,42,1,14,1,596.69
1188,4586,499,4,8,1,1308.83
1188,11430,322,1,14,1,1332.04
1188,8500,493,4,8,1,1909.74
1188,18138,504,10,16,1,1050.99
1188,19060,100,10,16,1,4057.91
1188,1058,504,9,13,1,478.94
1188,12207,268,10,16,1,2954.8
1189,12272,269,10,16,1,2957.08
1189,12298,325,10,16,1,2982.63
1189,2054,489,9,13,1,112.67
1189,1668,489,9,13,1,15.11
1189,10332,498,9,13,1,45.35
1189,5417,504,9,13,1,9.06
1189,13794,504,8,15,1,2742.41
1189,12146,324,8,15,1,915.46
1189,6167,504,10,16,1,1411.17
1189,8751,504,10,16,1,4079.57
1189,7349,269,7,17,1,2574.63
1189,10283,419,7,17,1,2696.19
1189,924,499,4,8,1,146.94
1189,18470,500,1,14,1,5.51
1189,8926,499,6,9,1,128.88
1189,15967,500,1,14,1,40.08
1189,17699,500,4,8,1,5.51
1189,16256,500,4,8,1,76.21
1189,14018,499,4,8,1,42.96
1189,1450,494,6,9,1,29.06
1189,1525,499,6,9,1,25.56
1189,8690,469,4,8,1,77.34
1189,5078,467,6,9,1,55.18
1189,9242,468,1,14,1,77.34
1189,15135,504,6,9,1,3.49
1189,4182,467,6,9,1,48.9
1189,14349,504,6,9,1,27.93
1189,5638,498,1,14,1,44.18
1189,5109,498,1,14,1,44.18
1189,9607,498,10,16,1,12.4
1189,4250,498,7,17,1,138.11
1189,18082,494,7,17,1,38.55
1189,7603,499,8,15,1,34.55
1189,6174,493,7,17,1,30.14
1189,7581,498,10,16,1,110.67
1189,10496,499,7,17,1,59.65
1189,3498,500,8,15,1,44.18
1189,890,498,4,8,1,82.85
1189,1229,491,4,8,1,41.21
1189,3425,498,4,8,1,82.85
1189,1178,470,10,16,1,91.97
1189,2626,504,4,8,1,100.5
1189,9696,11,4,8,1,596.69
1189,5853,504,1,14,1,706.59
1189,9532,504,6,9,1,1670.34
1189,6706,503,4,8,1,2672.42
1189,2324,108,10,16,1,1279.84
1189,18446,500,8,15,1,857.84
1189,1119,504,7,17,1,835.74
1189,17526,269,7,17,1,868.89
1189,19067,500,8,15,1,860.38
1189,1312,504,10,16,1,4084.85
1189,16131,268,9,13,1,698.85
1189,5347,268,9,13,1,1049.95
1189,11734,71,9,13,1,1028.79
1189,14079,472,9,13,1,1066.88
1189,2793,270,9,13,1,1477.9
1189,2807,414,9,13,1,1389.43
1189,16337,504,4,8,1,874.41
1189,17763,479,4,8,1,2683
1189,17765,504,4,8,1,2705.08
1189,13211,499,1,14,1,636.16
1189,9779,504,4,8,1,699.96
1189,13207,504,4,8,1,681.73
1189,13558,501,1,14,1,666.86
1189,13550,492,4,8,1,620.44
1189,11496,268,4,8,1,1303.87
1189,11510,268,4,8,1,1276.81
1189,18127,504,10,16,1,1003.24
1189,15224,503,8,15,1,695.01
1189,2781,106,9,13,1,1447.36
1189,3324,500,9,13,1,1483.64
1190,16557,68,7,17,1,1879.59
1190,1747,108,4,8,1,9.93
1190,1643,504,1,14,1,76.21
1190,3716,493,9,13,1,16.54
1190,11600,498,9,13,1,45.46
1190,2073,498,9,13,1,39.09
1190,2284,323,9,13,1,35.76
1190,6991,471,9,13,1,38.18
1190,4560,108,9,13,1,5.45
1190,6251,268,8,15,1,2748.5
1190,6128,29,7,17,1,2535.96
1190,10289,504,7,17,1,2628.74
1190,2535,504,8,15,1,2552.52
1190,10258,133,8,15,1,2587.88
1190,4563,504,10,16,1,4107.73
1190,5954,269,8,15,1,662.98
1190,13281,498,1,14,1,38.65
1190,14853,499,4,8,1,40.43
1190,12488,498,1,14,1,41.18
1190,5791,504,6,9,1,65.4
1190,11604,504,4,8,1,26.49
1190,5574,504,6,9,1,34.97
1190,9729,479,4,8,1,87.27
1190,11723,504,1,14,1,26.49
1190,8092,468,6,9,1,83.96
1190,14688,504,6,9,1,3.49
1190,6078,498,1,14,1,8.04
1190,6371,504,1,14,1,5.51
1190,4332,498,4,8,1,5.51
1190,3693,503,1,14,1,94.46
1190,6426,498,4,8,1,44.18
1190,3571,133,4,8,1,24.29
1190,13614,499,8,15,1,4.41
1190,7714,499,10,16,1,43.64
1190,9211,498,8,15,1,48.59
1190,1088,500,8,15,1,76.21
1190,10673,499,7,17,1,43.07
1190,10661,499,7,17,1,43.07
1190,13809,499,8,15,1,137.01
1190,17557,492,8,15,1,26.28
1190,2340,500,8,15,1,32.58
1190,1333,498,6,9,1,52.47
1190,1581,498,1,14,1,109.91
1190,6348,504,6,9,1,85.33
1190,2883,269,4,8,1,62.95
1190,2920,502,4,8,1,94.46
1190,3089,498,4,8,1,2582.68
1190,7248,504,4,8,1,2562.45
1190,6740,419,4,8,1,2698.72
1190,6835,491,1,14,1,2604.79
1190,7100,268,4,8,1,2602.25
1190,8674,498,6,9,1,1658.42
1190,3219,504,10,16,1,2146.5
1190,3256,96,10,16,1,2080.61
1190,17547,479,7,17,1,830.23
1190,19062,500,10,16,1,4141.27
1190,11702,499,9,13,1,1504.92
1190,11686,499,9,13,1,1050.23
1190,15419,269,9,13,1,348.6
1190,17684,501,9,13,1,365.88
1190,15640,504,9,13,1,369.2
1190,6186,498,9,13,1,362.1
1190,5490,301,9,13,1,1438.06
1190,15796,500,4,8,1,1407.02
1190,17242,504,4,8,1,2688.51
1190,5093,504,6,9,1,1702.56
1190,15700,269,1,14,1,1381.07
1190,17364,269,4,8,1,2673.06
1190,13549,492,1,14,1,798.66
1190,13534,499,1,14,1,759.97
1190,9782,108,1,14,1,606.62
1190,13553,43,1,14,1,596.69
1190,11124,499,4,8,1,1308.83
1190,8496,269,4,8,1,1918.26
1190,14404,472,10,16,1,2011.47
1190,14414,60,10,16,1,1919
1190,15647,44,9,13,1,332.83
1190,2813,268,9,13,1,757.75
1190,12172,268,10,16,1,2973.12
1190,2782,504,9,13,1,1475.1
1191,11650,74,9,13,1,1483.54
1191,2289,489,9,13,1,16.56
1191,11699,498,9,13,1,24.28
1191,12825,504,9,13,1,24.27
1191,2368,498,9,13,1,3.03
1191,5886,499,9,13,1,23.67
1191,18640,6,9,13,1,6.07
1191,5430,269,9,13,1,21.25
1191,2715,500,9,13,1,22.02
1191,5514,414,9,13,1,1.39
1191,2451,498,7,17,1,2582.68
1191,6148,419,10,16,1,1566.12
1191,5376,268,8,15,1,674.02
1191,8980,270,10,16,1,987.95
1191,1033,325,6,9,1,35.09
1191,17444,492,1,14,1,23.75
1191,18383,493,1,14,1,27.61
1191,16817,500,1,14,1,64.61
1191,15133,499,4,8,1,79.1
1191,11201,504,4,8,1,110.46
1191,978,504,6,9,1,52.27
1191,979,504,6,9,1,9.81
1191,7367,498,1,14,1,44.18
1191,8481,504,4,8,1,5.51
1191,4092,498,4,8,1,44.18
1191,15575,498,6,9,1,28.06
1191,4397,498,8,15,1,54.12
1191,5057,491,7,17,1,38.67
1191,14234,499,8,15,1,43.07
1191,15496,492,8,15,1,26.28
1191,11439,499,7,17,1,66.82
1191,11366,499,7,17,1,66.82
1191,1582,498,1,14,1,46.72
1191,1633,498,4,8,1,165.15
1191,5576,503,6,9,1,60
1191,2630,498,6,9,1,52.63
1191,5228,498,6,9,1,29.68
1191,3085,31,1,14,1,2574.63
1191,5044,468,4,8,1,954.69
1191,6873,419,4,8,1,2696.19
1191,2935,472,1,14,1,2658.57
1191,8661,237,6,9,1,1643.57
1191,5906,100,7,17,1,2634.4
1191,15408,45,9,13,1,327.87
1191,2290,489,9,13,1,358.22
1191,5469,491,9,13,1,1414.71
1191,5499,414,9,13,1,1423.38
1191,5859,31,9,13,1,1408.64
1191,877,504,4,8,1,873.29
1191,15704,325,1,14,1,1463.37
1191,15706,500,4,8,1,1435.2
1191,14516,268,1,14,1,2673.06
1191,14674,504,4,8,1,2649.85
1191,17372,504,4,8,1,2649.85
1191,13287,499,1,14,1,624.84
1191,17855,492,6,9,1,400.44
1191,11499,269,1,14,1,1276.81
1191,11411,269,1,14,1,1276.81
1191,8382,270,4,8,1,1918.26
1191,8307,269,1,14,1,1918.26
1191,15233,504,10,16,1,2042.06
1191,15275,268,10,16,1,1985.39
1191,10749,269,8,15,1,1276.81
1191,10710,473,8,15,1,1297.8
1191,3863,44,8,15,1,596.69
1191,18088,499,10,16,1,1031.73
1191,15210,44,8,15,1,596.69
1191,18077,499,10,16,1,975.55
1191,1124,504,10,16,1,967.3
1191,828,500,9,13,1,472.76
1191,836,92,9,13,1,450.74
1192,16530,499,7,17,1,1914.15
1192,16556,504,7,17,1,1895.04
1192,12296,70,10,16,1,2937.24
1192,8990,269,8,15,1,1918.26
1192,3711,499,9,13,1,17.47
1192,4011,493,9,13,1,15.07
1192,8419,301,9,13,1,51.2
1192,7918,133,9,13,1,18.04
1192,15738,501,9,13,1,53.65
1192,823,504,9,13,1,9.03
1192,7018,268,9,13,1,35.86
1192,4504,323,7,17,1,932.59
1192,10759,498,8,15,1,2646.44
1192,2554,498,8,15,1,2610.31
1192,4677,504,10,16,1,4086.34
1192,4631,480,10,16,1,3995.31
1192,9624,268,7,17,1,2602.25
1192,2413,301,7,17,1,2635.39
1192,2663,108,1,14,1,9.93
1192,17754,500,1,14,1,75.06
1192,16717,500,1,14,1,76.21
1192,17310,500,1,14,1,37.55
1192,15770,489,1,14,1,27.61
1192,16515,500,4,8,1,64.61
1192,9348,499,6,9,1,50.24
1192,12904,490,1,14,1,35.67
1192,14340,494,4,8,1,63.08
1192,2797,322,6,9,1,66.66
1192,10091,504,1,14,1,25.34
1192,8155,504,1,14,1,5.51
1192,8158,504,4,8,1,14.3
1192,7289,504,1,14,1,5.51
1192,9785,504,4,8,1,44.18
1192,6468,504,4,8,1,5.51
1192,10462,498,6,9,1,5.11
1192,18178,468,7,17,1,132.58
1192,5982,498,8,15,1,14.3
1192,4236,504,7,17,1,40.84
1192,6281,468,10,16,1,120.22
1192,7663,498,10,16,1,127.04
1192,14551,499,7,17,1,30.69
1192,15221,500,7,17,1,44.18
1192,2906,419,4,8,1,156.89
1192,1199,270,10,16,1,60.1
1192,5837,504,1,14,1,640.87
1192,7295,503,4,8,1,2630.42
1192,7326,491,4,8,1,2604.79
1192,7283,504,4,8,1,2618.24
1192,2847,498,2,2,1,2582.68
1192,5013,469,1,14,1,927.63
1192,9140,472,8,15,1,1402.07
1192,19065,270,8,15,1,858.96
1192,16465,472,9,13,1,708.1
1192,14160,69,9,13,1,1025.53
1192,5346,499,9,13,1,1044.38
1192,2815,114,9,13,1,1447.58
1192,2817,504,9,13,1,1466.89
1192,15630,504,9,13,1,371.96
1192,746,491,9,13,1,1404.76
1192,5427,504,9,13,1,1413.78
1192,2751,270,9,13,1,1418
1192,15705,500,4,8,1,1407.02
1192,11361,499,6,9,1,396.9
1192,11483,470,1,14,1,1297.8
1192,11307,322,1,14,1,1303.31
1192,11317,269,4,8,1,1276.81
1192,8482,479,4,8,1,1944.77
1192,10737,470,8,15,1,1297.8
1192,10681,270,8,15,1,1286.74
1192,6269,104,8,15,1,2634.4
1192,1831,269,8,15,1,2673.06
1192,749,89,9,13,1,447.56
1192,16055,499,8,15,1,1960.21
1193,11649,114,9,13,1,1478.14
1193,1846,114,1,14,1,8.78
1193,6930,493,9,13,1,16.45
1193,3684,489,9,13,1,15.07
1193,8790,133,9,13,1,13.25
1193,10321,498,9,13,1,45.21
1193,9925,499,9,13,1,53.32
1193,16849,472,9,13,1,74.76
1193,18998,504,9,13,1,30.13
1193,9014,414,10,16,1,969.38
1193,1507,473,4,8,1,59.66
1193,1801,108,1,14,1,9.93
1193,18667,499,1,14,1,70.69
1193,18672,499,1,14,1,70.69
1193,925,414,6,9,1,1.61
1193,1033,500,6,9,1,5.11
1193,5463,500,6,9,1,48.43
1193,17164,499,4,8,1,39.47
1193,15741,489,1,14,1,30.14
1193,16350,489,4,8,1,30.14
1193,15576,494,1,14,1,38.55
1193,12896,498,4,8,1,77.32
1193,2674,498,6,9,1,26.17
1193,8902,498,6,9,1,26.17
1193,4360,504,6,9,1,16.1
1193,8719,467,4,8,1,77.34
1193,8581,467,4,8,1,77.34
1193,7192,504,4,8,1,14.3
